idiom_word,idiom_meaning,sentence,i_label,s_label,reason
গরিবের ঘোড়া রোগ,অবস্থার অতিরিক্ত অন্যায় ইচ্ছা,বিলাসিতা করতে গিয়ে ঋণ করা যেন গরিবের ঘোড়া রোগ,1,1,উক্ত 'গরিবের ঘোড়া রোগ' বাগধারাটির অর্থ হলো 'অবস্থার অতিরিক্ত অন্যায় ইচ্ছা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরিবের ঘোড়া রোগ,অবস্থার অতিরিক্ত অন্যায় ইচ্ছা,"অল্প আয়ের মানুষ যখন দামী মোবাইল ফোন কেনে, তখন সবাই বলে গরিবের ঘোড়া রোগ হয়েছে",1,1,উক্ত 'গরিবের ঘোড়া রোগ' বাগধারাটির অর্থ হলো 'অবস্থার অতিরিক্ত অন্যায় ইচ্ছা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরিবের ঘোড়া রোগ,অবস্থার অতিরিক্ত অন্যায় ইচ্ছা,ঘোড়া অসুস্থ হওয়ায় তার গরিবের ঘোড়া রোগ হলো,1,0,"উক্ত 'গরিবের ঘোড়া রোগ' বাগধারাটির অর্থ হলো 'অবস্থার অতিরিক্ত অন্যায় ইচ্ছা', কিন্তু এটি 'ঘোড়ার সাধারণ রোগ' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরিবের ঘোড়া রোগ,অবস্থার অতিরিক্ত অন্যায় ইচ্ছা,খুব ধনী হওয়ায় তার এই গরিবের ঘোড়া রোগ মানায়,1,0,"উক্ত 'গরিবের ঘোড়া রোগ' বাগধারাটির অর্থ হলো 'অবস্থার অতিরিক্ত অন্যায় ইচ্ছা', কিন্তু এটি 'বিলাসিতা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরিবের ঘোড়া রোগ,অবস্থার অতিরিক্ত অন্যায় ইচ্ছা,তাঁর মতো সৎ ও ধার্মিক লোকের কখনও গরিবের ঘোড়া রোগ হতে পারে না,1,0,"উক্ত 'গরিবের ঘোড়া রোগ' বাগধারাটির অর্থ হলো 'অবস্থার অতিরিক্ত অন্যায় ইচ্ছা', কিন্তু এটি 'ধর্মীয় আচরণ' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরিবের ঘোড়া রোগ,অবস্থার অতিরিক্ত অন্যায় ইচ্ছা,কঠোর পরিশ্রমের ফলে সে গরিবের ঘোড়া রোগ থেকে মুক্তি পেল,1,0,"উক্ত 'গরিবের ঘোড়া রোগ' বাগধারাটির অর্থ হলো 'অবস্থার অতিরিক্ত অন্যায় ইচ্ছা', কিন্তু এটি 'সফলতা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরিবের ঘোড়া রোগ,অবস্থার অতিরিক্ত অন্যায় ইচ্ছা,পুরনো দিনের এই গরিবের ঘোড়া রোগ-এর গল্পটি খুব মজার,1,0,"উক্ত 'গরিবের ঘোড়া রোগ' বাগধারাটির অর্থ হলো 'অবস্থার অতিরিক্ত অন্যায় ইচ্ছা', কিন্তু এটি 'রূপকথা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোল্লায় যাওয়া,"'নষ্ট হওয়া', অধঃপাতে যাওয়া",সঙ্গদোষে ছেলেটা একেবারে গোল্লায় গেছে,1,1,"উক্ত 'গোল্লায় যাওয়া' বাগধারাটির অর্থ হলো ''নষ্ট হওয়া', অধঃপাতে যাওয়া' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।"
গোল্লায় যাওয়া,"'নষ্ট হওয়া', অধঃপাতে যাওয়া",এমন বাজে নেশার পাল্লায় পড়লে তার জীবন গোল্লায় যেতে বাধ্য,1,1,"উক্ত 'গোল্লায় যাওয়া' বাগধারাটির অর্থ হলো ''নষ্ট হওয়া', অধঃপাতে যাওয়া' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।"
গোল্লায় যাওয়া,"'নষ্ট হওয়া', অধঃপাতে যাওয়া",ব্যবসায়ে মন না দেওয়ায় সে অনেক টাকা নষ্ট করে গোল্লায় গেল,1,1,"উক্ত 'গোল্লায় যাওয়া' বাগধারাটির অর্থ হলো ''নষ্ট হওয়া', অধঃপাতে যাওয়া' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।"
গোল্লায় যাওয়া,"'নষ্ট হওয়া', অধঃপাতে যাওয়া",কু-শিক্ষার প্রভাবে বহু তরুণ আজ গোল্লায় যাচ্ছে,1,1,"উক্ত 'গোল্লায় যাওয়া' বাগধারাটির অর্থ হলো ''নষ্ট হওয়া', অধঃপাতে যাওয়া' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।"
গোল্লায় যাওয়া,"'নষ্ট হওয়া', অধঃপাতে যাওয়া",সম্পত্তি পাওয়ার পর থেকে লোকটি মদ্যপানে মত্ত হয়ে গোল্লায় গেল,1,1,"উক্ত 'গোল্লায় যাওয়া' বাগধারাটির অর্থ হলো ''নষ্ট হওয়া', অধঃপাতে যাওয়া' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।"
গোল্লায় যাওয়া,"'নষ্ট হওয়া', অধঃপাতে যাওয়া",গতকাল রাতে ঘূর্ণিঝড়ে পুরনো বাড়িটা গোল্লায় গেল,1,0,"উক্ত 'গোল্লায় যাওয়া' বাগধারাটির অর্থ হলো 'নষ্ট হওয়া', অধঃপাতে যাওয়া', কিন্তু এটি 'ভেঙে পড়া/ধ্বংস হওয়া' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোল্লায় যাওয়া,"'নষ্ট হওয়া', অধঃপাতে যাওয়া",এত অল্প পরিশ্রমে তুমি গোল্লায় যেতে পারবে না,1,0,"উক্ত 'গোল্লায় যাওয়া' বাগধারাটির অর্থ হলো 'নষ্ট হওয়া', অধঃপাতে যাওয়া', কিন্তু এটি 'সফল হওয়া' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোল্লায় যাওয়া,"'নষ্ট হওয়া', অধঃপাতে যাওয়া",গোল্লায় যাওয়া একটা দারুণ খেলার নাম,1,0,"উক্ত 'গোল্লায় যাওয়া' বাগধারাটির অর্থ হলো 'নষ্ট হওয়া', অধঃপাতে যাওয়া', কিন্তু এটি 'খেলার নাম' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোল্লায় যাওয়া,"'নষ্ট হওয়া', অধঃপাতে যাওয়া",শীতকালে গরম কাপড় না পরায় তার শরীর গোল্লায় গেল,1,0,"উক্ত 'গোল্লায় যাওয়া' বাগধারাটির অর্থ হলো 'নষ্ট হওয়া', অধঃপাতে যাওয়া', কিন্তু এটি 'অসুস্থ হওয়া' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোল্লায় যাওয়া,"'নষ্ট হওয়া', অধঃপাতে যাওয়া",সূর্য ডুবে যাওয়ায় আকাশ গোল্লায় গেল,1,0,"উক্ত 'গোল্লায় যাওয়া' বাগধারাটির অর্থ হলো 'নষ্ট হওয়া', অধঃপাতে যাওয়া', কিন্তু এটি 'অন্ধকার হওয়া' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরমা গরম,টাটকা,রেস্টুরেন্টের শেফ প্রতিদিন গরমা গরম খাবার পরিবেশন করেন,1,1,উক্ত 'গরমা গরম' বাগধারাটির অর্থ হলো 'টাটকা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরমা গরম,টাটকা,সকালের নাস্তায় গরমা গরম পরোটা খেতে সবারই ভালো লাগে,1,1,উক্ত 'গরমা গরম' বাগধারাটির অর্থ হলো 'টাটকা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরমা গরম,টাটকা,গরমা গরম খবরটি শোনামাত্র সবাই হতবাক হয়ে গেল,1,1,উক্ত 'গরমা গরম' বাগধারাটির অর্থ হলো 'টাটকা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরমা গরম,টাটকা,টাটকা মাছেদের জন্য এখানে গরমা গরম মাছ ভাজা পাওয়া যায়,1,1,উক্ত 'গরমা গরম' বাগধারাটির অর্থ হলো 'টাটকা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরমা গরম,টাটকা,তিনি সবসময় তাঁর বক্তব্যে গরমা গরম তথ্য যোগ করেন,1,1,উক্ত 'গরমা গরম' বাগধারাটির অর্থ হলো 'টাটকা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরমা গরম,টাটকা,লোকটির ব্যবহারটা গরমা গরম ছিল,1,0,"উক্ত 'গরমা গরম' বাগধারাটির অর্থ হলো 'টাটকা', কিন্তু এটি 'রূঢ়/খারাপ' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরমা গরম,টাটকা,আজ বাজারে একটি গরমা গরম জামা কিনেছি,1,0,"উক্ত 'গরমা গরম' বাগধারাটির অর্থ হলো 'টাটকা', কিন্তু এটি 'নতুন/আকর্ষণীয়' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরমা গরম,টাটকা,গরমা গরম বইগুলো শেলফে রাখা আছে,1,0,"উক্ত 'গরমা গরম' বাগধারাটির অর্থ হলো 'টাটকা', কিন্তু এটি 'ভারী/মোটা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরমা গরম,টাটকা,গরমা গরম জল দিয়ে হাত ধোও,1,0,"উক্ত 'গরমা গরম' বাগধারাটির অর্থ হলো 'টাটকা', কিন্তু এটি 'উষ্ণ' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরমা গরম,টাটকা,মেয়েটি গরমা গরম গান গাইছে,1,0,"উক্ত 'গরমা গরম' বাগধারাটির অর্থ হলো 'টাটকা', কিন্তু এটি 'উচ্চস্বরে' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোবর গণেশ,মূর্খ,"এত সহজ অঙ্কটাও সে ভুল করল, ওকে গোবর গণেশ ছাড়া আর কী বলা যায়!",1,1,উক্ত 'গোবর গণেশ' বাগধারাটির অর্থ হলো 'মূর্খ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোবর গণেশ,মূর্খ,"এত বোঝানোর পরও যে বুঝতে পারে না, সে তো একটা গোবর গণেশ",1,1,উক্ত 'গোবর গণেশ' বাগধারাটির অর্থ হলো 'মূর্খ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোবর গণেশ,মূর্খ,গোবর গণেশ হওয়ার কারণে সে কোনো প্রতিযোগিতায় টিকতে পারল না,1,1,উক্ত 'গোবর গণেশ' বাগধারাটির অর্থ হলো 'মূর্খ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোবর গণেশ,মূর্খ,ক্লাসের সবাই তাকে গোবর গণেশ বলে খেপায়,1,1,উক্ত 'গোবর গণেশ' বাগধারাটির অর্থ হলো 'মূর্খ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোবর গণেশ,মূর্খ,"দাদার এত সম্পত্তি পেয়েও সে তার সঠিক ব্যবহার করতে পারল না, আসলে সে একটা গোবর গণেশ",1,1,উক্ত 'গোবর গণেশ' বাগধারাটির অর্থ হলো 'মূর্খ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোবর গণেশ,মূর্খ,গোবর গণেশ দেখতে খুব সুন্দর,1,0,"উক্ত 'গোবর গণেশ' বাগধারাটির অর্থ হলো 'মূর্খ', কিন্তু এটি 'সুন্দর' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোবর গণেশ,মূর্খ,গতকাল রাতে আকাশে গোবর গণেশ দেখা গেল,1,0,"উক্ত 'গোবর গণেশ' বাগধারাটির অর্থ হলো 'মূর্খ', কিন্তু এটি 'চাঁদ/তারা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোবর গণেশ,মূর্খ,আমাদের বাড়িতে একটা গোবর গণেশ গাছ আছে,1,0,"উক্ত 'গোবর গণেশ' বাগধারাটির অর্থ হলো 'মূর্খ', কিন্তু এটি 'একটি গাছের নাম' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোবর গণেশ,মূর্খ,রাহমাত গোবর গণেশ নিয়ে খেলা করছে,1,0,"উক্ত 'গোবর গণেশ' বাগধারাটির অর্থ হলো 'মূর্খ', কিন্তু এটি 'একটি খেলনা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোবর গণেশ,মূর্খ,গোবর গণেশ রান্না করতে লাগে,1,0,"উক্ত 'গোবর গণেশ' বাগধারাটির অর্থ হলো 'মূর্খ', কিন্তু এটি 'একটি উপাদান' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরজ বড় বালাই,প্রয়োজনে গুরুত্ব,"এখন তার কাজটা খুব দরকার, তাই সে বসের পায়ে ধরে ক্ষমা চাইল, গরজ বড় বালাই",1,1,উক্ত 'গরজ বড় বালাই' বাগধারাটির অর্থ হলো 'প্রয়োজনে গুরুত্ব' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরজ বড় বালাই,প্রয়োজনে গুরুত্ব,"গরজ বড় বালাই, তাই অসুস্থ শরীর নিয়েও তাকে বাজারে যেতে হলো",1,1,উক্ত 'গরজ বড় বালাই' বাগধারাটির অর্থ হলো 'প্রয়োজনে গুরুত্ব' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরজ বড় বালাই,প্রয়োজনে গুরুত্ব,"যার গরজ নেই, সে কখনো কাজ করে না, গরজ বড় বালাই",1,1,উক্ত 'গরজ বড় বালাই' বাগধারাটির অর্থ হলো 'প্রয়োজনে গুরুত্ব' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরজ বড় বালাই,প্রয়োজনে গুরুত্ব,"যখন কোনো কিছুর প্রয়োজন হয়, তখন যে কোনো মূল্য দিতে হয়, কারণ গরজ বড় বালাই",1,1,উক্ত 'গরজ বড় বালাই' বাগধারাটির অর্থ হলো 'প্রয়োজনে গুরুত্ব' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরজ বড় বালাই,প্রয়োজনে গুরুত্ব,"নিজের স্বার্থসিদ্ধির জন্য সে শত্রুর কাছেও সাহায্য চাইছে, গরজ বড় বালাই",1,1,উক্ত 'গরজ বড় বালাই' বাগধারাটির অর্থ হলো 'প্রয়োজনে গুরুত্ব' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরজ বড় বালাই,প্রয়োজনে গুরুত্ব,গরজ বড় বালাই একটি নদীর নাম,1,0,"উক্ত 'গরজ বড় বালাই' বাগধারাটির অর্থ হলো 'প্রয়োজনে গুরুত্ব', কিন্তু এটি 'একটি নদীর নাম' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরজ বড় বালাই,প্রয়োজনে গুরুত্ব,আমি গরজ বড় বালাই সিনেমা দেখতে যাচ্ছি,1,0,"উক্ত 'গরজ বড় বালাই' বাগধারাটির অর্থ হলো 'প্রয়োজনে গুরুত্ব', কিন্তু এটি 'একটি সিনেমার নাম' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরজ বড় বালাই,প্রয়োজনে গুরুত্ব,তুমি গরজ বড় বালাই এর মতো কথা বলছ কেন?,1,0,"উক্ত 'গরজ বড় বালাই' বাগধারাটির অর্থ হলো 'প্রয়োজনে গুরুত্ব', কিন্তু এটি 'অদ্ভুত/অপ্রাসঙ্গিক কথা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরজ বড় বালাই,প্রয়োজনে গুরুত্ব,গরজ বড় বালাই বইটি আমার খুব প্রিয়,1,0,"উক্ত 'গরজ বড় বালাই' বাগধারাটির অর্থ হলো 'প্রয়োজনে গুরুত্ব', কিন্তু এটি 'একটি বইয়ের নাম' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরজ বড় বালাই,প্রয়োজনে গুরুত্ব,জ বড় বালাই হয়েছে,1,0,"উক্ত 'গরজ বড় বালাই' বাগধারাটির অর্থ হলো 'প্রয়োজনে গুরুত্ব', কিন্তু এটি 'প্রচুর ফসল' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোলক ধাঁধা,দিশেহারা,এই শহরের অলিগলি আমার কাছে এক গোলক ধাঁধা মনে হয়,1,1,উক্ত 'গোলক ধাঁধা' বাগধারাটির অর্থ হলো 'দিশেহারা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোলক ধাঁধা,দিশেহারা,কল্যাণীর যুক্তিতর্কগুলো এমন গোলক ধাঁধা সৃষ্টি করল যে আমি দিশেহারা হয়ে গেলাম,1,1,উক্ত 'গোলক ধাঁধা' বাগধারাটির অর্থ হলো 'দিশেহারা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোলক ধাঁধা,দিশেহারা,অফিসের ফাইলপত্রের জটিলতা দেখে মনে হচ্ছিল যেন আমি এক গোলক ধাঁধার মধ্যে আছি,1,1,উক্ত 'গোলক ধাঁধা' বাগধারাটির অর্থ হলো 'দিশেহারা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোলক ধাঁধা,দিশেহারা,আধুনিক বিজ্ঞানের এই নতুন তত্ত্বটি অনেকের কাছেই গোলক ধাঁধার মতো,1,1,উক্ত 'গোলক ধাঁধা' বাগধারাটির অর্থ হলো 'দিশেহারা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোলক ধাঁধা,দিশেহারা,মন্ত্রী মশাইয়ের বক্তব্য শুনে সবাই গোলক ধাঁধার মধ্যে পড়ে গেল,1,1,উক্ত 'গোলক ধাঁধা' বাগধারাটির অর্থ হলো 'দিশেহারা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোলক ধাঁধা,দিশেহারা,পাখিটা গোলক ধাঁধা ধরে খেলছে,1,0,"উক্ত 'গোলক ধাঁধা' বাগধারাটির অর্থ হলো 'দিশেহারা', কিন্তু এটি 'একটি খেলনা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোলক ধাঁধা,দিশেহারা,গোলক ধাঁধা খেয়ে তার পেট ভরে গেল,1,0,"উক্ত 'গোলক ধাঁধা' বাগধারাটির অর্থ হলো 'দিশেহারা', কিন্তু এটি 'খাদ্য' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোলক ধাঁধা,দিশেহারা,আমাদের বাগানে সুন্দর গোলক ধাঁধা ফুল ফুটেছে,1,0,"উক্ত 'গোলক ধাঁধা' বাগধারাটির অর্থ হলো 'দিশেহারা', কিন্তু এটি 'ফুলের নাম' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোলক ধাঁধা,দিশেহারা,রাহমান গোলক ধাঁধা দিয়ে ছবি আঁকে,1,0,"উক্ত 'গোলক ধাঁধা' বাগধারাটির অর্থ হলো 'দিশেহারা', কিন্তু এটি 'একটি রং' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোলক ধাঁধা,দিশেহারা,গোলক ধাঁধা তৈরি করতে কাঠ লাগে,1,0,"উক্ত 'গোলক ধাঁধা' বাগধারাটির অর্থ হলো 'দিশেহারা', কিন্তু এটি 'একটি উপকরণ' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরু খোঁজা,তন্ন তন্ন করে খোঁজা,বইটি খুঁজতে সে সারা ঘর গরু খোঁজা করল,1,1,উক্ত 'গরু খোঁজা' বাগধারাটির অর্থ হলো 'তন্ন তন্ন করে খোঁজা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরু খোঁজা,তন্ন তন্ন করে খোঁজা,নিখোঁজ শিশুটিকে উদ্ধারে পুলিশ সারা গ্রাম গরু খোঁজা করছে,1,1,উক্ত 'গরু খোঁজা' বাগধারাটির অর্থ হলো 'তন্ন তন্ন করে খোঁজা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরু খোঁজা,তন্ন তন্ন করে খোঁজা,হারিয়ে যাওয়া চাবিটা পেতে আমাকে অনেক গরু খোঁজা করতে হয়েছে,1,1,উক্ত 'গরু খোঁজা' বাগধারাটির অর্থ হলো 'তন্ন তন্ন করে খোঁজা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরু খোঁজা,তন্ন তন্ন করে খোঁজা,পুরোনো দিনের দলিলপত্র খুঁজে বের করতে অনেক গরু খোঁজা দরকার,1,1,উক্ত 'গরু খোঁজা' বাগধারাটির অর্থ হলো 'তন্ন তন্ন করে খোঁজা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরু খোঁজা,তন্ন তন্ন করে খোঁজা,"আমার চশমাটা টেবিলের ওপরই ছিল, অথচ আমি সেটা গরু খোঁজা করছিলাম",1,1,উক্ত 'গরু খোঁজা' বাগধারাটির অর্থ হলো 'তন্ন তন্ন করে খোঁজা' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরু খোঁজা,তন্ন তন্ন করে খোঁজা,গরুর খোঁজা একটা কঠিন কাজ,1,0,"উক্ত 'গরু খোঁজা' বাগধারাটির অর্থ হলো 'তন্ন তন্ন করে খোঁজা', কিন্তু এটি 'গরুকে খোঁজা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরু খোঁজা,তন্ন তন্ন করে খোঁজা,আজ রাতে আমরা সবাই গরু খোঁজা দেখব,1,0,"উক্ত 'গরু খোঁজা' বাগধারাটির অর্থ হলো 'তন্ন তন্ন করে খোঁজা', কিন্তু এটি 'কোনো খেলা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরু খোঁজা,তন্ন তন্ন করে খোঁজা,আমার বন্ধু আমাকে গরু খোঁজা উপহার দিয়েছে,1,0,"উক্ত 'গরু খোঁজা' বাগধারাটির অর্থ হলো 'তন্ন তন্ন করে খোঁজা', কিন্তু এটি 'উপহার' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরু খোঁজা,তন্ন তন্ন করে খোঁজা,গরু খোঁজা একটি সুন্দর গান,1,0,"উক্ত 'গরু খোঁজা' বাগধারাটির অর্থ হলো 'তন্ন তন্ন করে খোঁজা', কিন্তু এটি 'একটি গান' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরু খোঁজা,তন্ন তন্ন করে খোঁজা,রান্না করার জন্য গরু খোঁজা দরকার,1,0,"উক্ত 'গরু খোঁজা' বাগধারাটির অর্থ হলো 'তন্ন তন্ন করে খোঁজা', কিন্তু এটি 'একটি উপাদান' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোঁফ খেজুরে,নিতান্ত অলস,রাশাদ এতই গোঁফ খেজুরে যে নিজের কাজটাও ঠিকমতো করতে পারে না,1,1,উক্ত 'গোঁফ খেজুরে' বাগধারাটির অর্থ হলো 'নিতান্ত অলস' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোঁফ খেজুরে,নিতান্ত অলস,গোঁফ খেজুরে লোক দিয়ে কোনো বড় কাজ আশা করা বৃথা,1,1,উক্ত 'গোঁফ খেজুরে' বাগধারাটির অর্থ হলো 'নিতান্ত অলস' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোঁফ খেজুরে,নিতান্ত অলস,কঙ্কনার মতো গোঁফ খেজুরে ছেলেকে দিয়ে কিছু হবে না,1,1,উক্ত 'গোঁফ খেজুরে' বাগধারাটির অর্থ হলো 'নিতান্ত অলস' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোঁফ খেজুরে,নিতান্ত অলস,শীতকালে গোঁফ খেজুরে স্বভাবটা আরও বেড়ে যায়,1,1,উক্ত 'গোঁফ খেজুরে' বাগধারাটির অর্থ হলো 'নিতান্ত অলস' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোঁফ খেজুরে,নিতান্ত অলস,পড়া ফেলে দিনরাত ঘুমিয়ে সে একেবারে গোঁফ খেজুরে হয়ে উঠেছে,1,1,উক্ত 'গোঁফ খেজুরে' বাগধারাটির অর্থ হলো 'নিতান্ত অলস' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গোঁফ খেজুরে,নিতান্ত অলস,করবীর গোঁফ খেজুরে রংয়ের শার্টটি বেশ সুন্দর,1,0,"উক্ত 'গোঁফ খেজুরে' বাগধারাটির অর্থ হলো 'নিতান্ত অলস', কিন্তু এটি 'একটি রং' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোঁফ খেজুরে,নিতান্ত অলস,গোঁফ খেজুরে একটি মিষ্টি ফলের নাম,1,0,"উক্ত 'গোঁফ খেজুরে' বাগধারাটির অর্থ হলো 'নিতান্ত অলস', কিন্তু এটি 'একটি ফল' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোঁফ খেজুরে,নিতান্ত অলস,গোঁফ খেজুরে শব্দ করলে দাদা রেগে যান,1,0,"উক্ত 'গোঁফ খেজুরে' বাগধারাটির অর্থ হলো 'নিতান্ত অলস', কিন্তু এটি 'একটি শব্দ' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোঁফ খেজুরে,নিতান্ত অলস,আমি গোঁফ খেজুরে খাবার খেতে ভালোবাসি,1,0,"উক্ত 'গোঁফ খেজুরে' বাগধারাটির অর্থ হলো 'নিতান্ত অলস', কিন্তু এটি 'সুস্বাদু খাবার' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গোঁফ খেজুরে,নিতান্ত অলস,গোঁফ খেজুরে একটি খেলার নাম,1,0,"উক্ত 'গোঁফ খেজুরে' বাগধারাটির অর্থ হলো 'নিতান্ত অলস', কিন্তু এটি 'একটি খেলা' বোঝাতে ব্যবহার করা হয়েছে, যা ভুল"
গরু মেরে জুতা দান,বড় ক্ষতি করে সামান্য ক্ষতিপূরণ,পুরো ফসল নষ্ট করে এখন সামান্য সাহায্য করছে? এ তো গরু মেরে জুতা দান করার মতো ব্যাপার!,1,1,উক্ত 'গরু মেরে জুতা দান' বাগধারাটির অর্থ হলো 'বড় ক্ষতি করে সামান্য ক্ষতিপূরণ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরু মেরে জুতা দান,বড় ক্ষতি করে সামান্য ক্ষতিপূরণ,ব্যবসায়িক পার্টনারকে দেউলিয়া করে এখন সামান্য কিছু টাকা দেওয়া গরু মেরে জুতা দান ছাড়া আর কিছুই নয়,1,1,উক্ত 'গরু মেরে জুতা দান' বাগধারাটির অর্থ হলো 'বড় ক্ষতি করে সামান্য ক্ষতিপূরণ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরু মেরে জুতা দান,বড় ক্ষতি করে সামান্য ক্ষতিপূরণ,"রাশহা আমার ক্ষতি করেছে, এখন লোক দেখানোর জন্য অল্প কিছু দিয়ে গরু মেরে জুতা দান করছে",1,1,উক্ত 'গরু মেরে জুতা দান' বাগধারাটির অর্থ হলো 'বড় ক্ষতি করে সামান্য ক্ষতিপূরণ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরু মেরে জুতা দান,বড় ক্ষতি করে সামান্য ক্ষতিপূরণ,কোটি টাকার প্রজেক্ট ডুবিয়ে সামান্য জরিমানা দিলে সেটাকে গরু মেরে জুতা দান-ই বলা চলে,1,1,উক্ত 'গরু মেরে জুতা দান' বাগধারাটির অর্থ হলো 'বড় ক্ষতি করে সামান্য ক্ষতিপূরণ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
গরু মেরে জুতা দান,বড় ক্ষতি করে সামান্য ক্ষতিপূরণ,অন্যের বাড়ি ভেঙে দিয়ে সামান্য কয়েকটা ইট দেওয়া গরু মেরে জুতা দানের শামিল,1,1,উক্ত 'গরু মেরে জুতা দান' বাগধারাটির অর্থ হলো 'বড় ক্ষতি করে সামান্য ক্ষতিপূরণ' এবং এটি সঠিকভাবে ব্যবহৃত হয়েছে।
